zona,distrito,provincia,canton,parroquia,tipo_educacion,amie,institucion,sostenimiento,jurisdiccion,regimen,zona_inec,nivel_educacion,nro_niños_iniciales,aux_año_dotacion,aux_t_ie,md_año_dotacion,md_paralelos,md_monto_usd,m_año_dotacion,m_tipo_ambiente,m_monto_usd,je_año_dotacion,je_cantidad,je_monto_usd,aux_ie_material,latitud,longitud
3,05D05,COTOPAXI,SIGCHOS,SIGCHOS,Ordinario,05H00716,UNIDAD EDUCATIVA DEL MILENIO SIGCHOS,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,62,2027,1,2027,3,8754.78,2027,3,4584.0,0,0,0.0,ML_Mo,-0.698724017,-78.88567333
3,05D05,COTOPAXI,SIGCHOS,CHUGCHILLAN,Ordinario,05H00772,UNIDAD EDUCATIVA JUAN JOSÉ FLORES,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,15,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-0.80062727,-78.92279016
3,05D05,COTOPAXI,SIGCHOS,PALO QUEMADO,Ordinario,05H00803,UNIDAD EDUCATIVA JUAN SALINAS,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,11,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-0.374672742,-78.9233517
3,05D05,COTOPAXI,SIGCHOS,LAS PAMPAS,Ordinario,05H00838,UNIDAD EDUCATIVA JORGE WASHINGTON,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,18,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-0.546616577,-79.12948772
3,05D01,COTOPAXI,LATACUNGA,IGNACIO FLORES (PARQUE FLORES),Ordinario,05H00855,UNIDAD EDUCATIVA LUIS FERNANDO RUIZ,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,102,2027,1,2027,4,11673.04,2027,4,6112.0,0,0,0.0,ML_Mo,-0.933356412,-78.60480296
3,05D01,COTOPAXI,LATACUNGA,TOACASO,Ordinario,05H00857,UNIDAD EDUCATIVA CORONEL HECTOR ESPINOSA,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,16,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-0.748377038,-78.72288114
3,05D04,COTOPAXI,PUJILI,PUJILI,Ordinario,05H00900,UNIDAD EDUCATIVA BELISARIO QUEVEDO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,164,2027,1,2027,7,20427.82,2027,7,10696.0,2027,1,5748.0,ML_Mo_JE,-0.957985961,-78.70043916
3,06D01,CHIMBORAZO,RIOBAMBA,LIZARZABURU,Ordinario,06H00013,ESCUELA DE EDUCACION BASICA GRAL JUAN LAVALLE,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,150,2027,1,2027,6,17509.56,2027,6,9168.0,0,0,0.0,ML_Mo,-1.646082221,-78.6734201
3,06D01,CHIMBORAZO,RIOBAMBA,LIZARZABURU,Ordinario,06H00021,ESCUELA DE EDUCACION BASICA SAN FELIPE NERI,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,92,2027,1,2027,4,11673.04,2027,4,6112.0,2027,1,5748.0,ML_Mo_JE,-1.661659997,-78.66924092
3,06D01,CHIMBORAZO,RIOBAMBA,LIZARZABURU,Ordinario,06H00024,UNIDAD EDUCATIVA CAMILO GALLEGOS TOLEDO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,72,2027,1,2027,3,8754.78,2027,3,4584.0,2027,1,5748.0,ML_Mo_JE,-1.656585801,-78.67031332
3,06D01,CHIMBORAZO,RIOBAMBA,LIZARZABURU,Ordinario,06H00044,UNIDAD EDUCATIVA ONCE DE NOVIEMBRE,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,105,2027,1,2027,4,11673.04,2027,4,6112.0,2027,1,5748.0,ML_Mo_JE,-1.679534397,-78.6493348
3,06D01,CHIMBORAZO,RIOBAMBA,MALDONADO,Ordinario,06H00110,UNIDAD EDUCATIVA  LICEO POLICIAL CHIMBORAZO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,35,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.679293151,-78.63942653
3,06D01,CHIMBORAZO,RIOBAMBA,VELASCO,Ordinario,06H00166,UNIDAD EDUCATIVA  MIGUEL ANGEL LEON PONTON,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,206,2027,1,2027,8,23346.08,2027,8,12224.0,0,0,0.0,ML_Mo,-1.666284246,-78.64683788
3,06D01,CHIMBORAZO,RIOBAMBA,SAN LUIS,Ordinario,06H00215,UNIDAD EDUCATIVA MILTON REYES,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,31,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-1.707053725,-78.64148645
3,06D01,CHIMBORAZO,RIOBAMBA,VELOZ,Ordinario,06H00232,UNIDAD EDUCATIVA  ISABEL DE GODIN,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,180,2027,1,2027,6,17509.56,2027,6,9168.0,0,0,0.0,ML_Mo,-1.679915189,-78.64845421
3,06D01,CHIMBORAZO,RIOBAMBA,LICAN,Ordinario,06H00282,UNIDAD EDUCATIVA SIMON RODRIGUEZ,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,100,2027,1,2027,4,11673.04,2027,4,6112.0,0,0,0.0,ML_Mo,-1.653414314,-78.70750362
3,06D01,CHIMBORAZO,RIOBAMBA,CALPI,Ordinario,06H00317,UNIDAD EDUCATIVA VICTOR PROAÑO CARRION,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,48,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.647612092,-78.74161767
3,06D01,CHIMBORAZO,RIOBAMBA,CUBIJIES,Ordinario,06H00337,ESCUELA DE EDUCACION BASICA ANDOAS,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,18,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.649262469,-78.60444199
3,06D01,CHIMBORAZO,RIOBAMBA,LICTO,Ordinario,06H00363,ESCUELA DE EDUCACION  BASICA   CACIQUE PINTAG,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,20,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.769413075,-78.60475113
3,06D01,CHIMBORAZO,RIOBAMBA,PUNGALA,Ordinario,06H00410,ESCUELA DE EDUCACION BASICA  AMBROSIO NORIEGA,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,28,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.81681986,-78.59394928
3,06D01,CHIMBORAZO,RIOBAMBA,QUIMIAG,Ordinario,06H00471,ESCUELA DE EDUCACION BASICA  BERNARDO CASTILLO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,28,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.657558873,-78.56943059
3,06D01,CHIMBORAZO,RIOBAMBA,SAN LUIS,Ordinario,06H00509,ESCUELA DE EDUCACION BASICA SAN LUIS REY DE FRANCIA,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,32,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.709324183,-78.64626457
3,06D01,CHIMBORAZO,RIOBAMBA,SAN LUIS,Ordinario,06H00512,ESCUELA DE EDUCACION BASICA NIDIA JARAMILLO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,46,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.696708285,-78.64407796
3,06D04,CHIMBORAZO,GUAMOTE,PALMIRA,Ordinario,06H01004,UNIDAD EDUCATIVA DEL MILENIO GUARDIANA DE LA LENGUA 27 DE FEBRERO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,34,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-2.07930878,-78.73412702
3,06D05,CHIMBORAZO,GUANO,ILAPO,Ordinario,06H01064,UNIDAD EDUCATIVA DR MANUEL RODRIGUEZ OROZCO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,10,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-1.540307799,-78.58497828
3,06D05,CHIMBORAZO,GUANO,SAN ANDRES,Ordinario,06H01076,UNIDAD EDUCATIVA ONCE DE NOVIEMBRE,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,18,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.565071903,-78.75172099
3,06D05,CHIMBORAZO,GUANO,SAN ANDRES,Ordinario,06H01081,ESCUELA DE EDUCACIÓN BÁSICA REPUBLICA FEDERAL DE ALEMANIA,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,11,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.552777889,-78.7439637
3,06D05,CHIMBORAZO,GUANO,SAN ANDRES,Ordinario,06H01082,UNIDAD EDUCATIVA SAN PABLO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,20,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.560032866,-78.72332206
3,06D05,CHIMBORAZO,GUANO,SAN ANDRES,Ordinario,06H01085,ESCUELA DE EDUCACIÓN BÁSICA BOLIVAR CHIRIBOGA BAQUERO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,17,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-1.556673245,-78.7346891
3,06D05,CHIMBORAZO,GUANO,SAN ANDRES,Ordinario,06H01090,UNIDAD EDUCATIVA TUNTATACTO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,20,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.530399392,-78.72320092
3,06D05,CHIMBORAZO,GUANO,SAN ANDRES,Ordinario,06H01095,ESCUELA DE EDUCACIÓN BÁSICA NUEVE DE OCTUBRE,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,20,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-1.552035843,-78.76016096
3,06D05,CHIMBORAZO,GUANO,SAN ISIDRO DE PATULU,Ordinario,06H01172,UNIDAD EDUCATIVA SAN ISIDRO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,25,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.585881064,-78.69325508
3,06D05,CHIMBORAZO,GUANO,SAN JOSE DEL CHAZO,Ordinario,06H01196,UNIDAD EDUCATIVA JOSÉ ENRIQUE RODÓ,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,15,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-1.528199737,-78.54922643
3,06D05,CHIMBORAZO,GUANO,SANTA FE DE GALAN,Ordinario,06H01197,ESCUELA DE EDUCACIÓN BÁSICA JOSÉ ANTONIO LIZARZABURU,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,22,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-1.491336096,-78.56282089
3,06D05,CHIMBORAZO,PENIPE,SAN ANTONIO DE BAYUSHIG,Ordinario,06H01290,UNIDAD EDUCATIVA MANUEL ALVAREZ MENDEZ,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,22,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-1.550554454,-78.51962431
7,07D04,EL ORO,BALSAS,BELLAMARIA,Ordinario,07H00516,UNIDAD EDUCATIVA BELLAMARIA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,19,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-3.760416706,-79.84780554
7,07D01,EL ORO,EL GUABO,EL GUABO,Ordinario,07H00574,UNIDAD EDUCATIVA  DR JOSE MARIA VELASCO IBARRA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,74,2027,1,2027,3,8754.78,2027,3,4584.0,0,0,0.0,ML_Mo,-3.242861498,-79.82580561
7,07D01,EL ORO,EL GUABO,EL GUABO,Ordinario,07H00586,ESCUELA DE EDUCACIÓN BÁSICA GENERAL MANUEL SERRANO RENDA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,175,2027,1,2027,7,20427.82,2027,7,10696.0,0,0,0.0,ML_Mo,-3.244917077,-79.83061115
7,07D01,EL ORO,EL GUABO,EL GUABO,Ordinario,07H00596,ESCUELA DE EDUCACIÓN BÁSICA OSCAR EFREN REYES,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,110,2027,1,2027,4,11673.04,2027,4,6112.0,2027,1,5748.0,ML_Mo_JE,-3.24280595,-79.82952782
7,07D01,EL ORO,EL GUABO,EL GUABO,Ordinario,07H00605,ESCUELA DE EDUCACION BASICA ZOILA UGARTE DE LANDIVAR,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,125,2027,1,2027,5,14591.3,2027,5,7640.0,2027,1,5748.0,ML_Mo_JE,-3.245055994,-79.83363895
7,07D01,EL ORO,EL GUABO,EL GUABO,Ordinario,07H00621,ESCUELA DE EDUCACION BASICA LUIS AGUILAR MARIN,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,28,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-3.257944819,-79.84233335
7,07D01,EL ORO,EL GUABO,BARBONES (SUCRE),Ordinario,07H00630,ESCUELA DE EDUCACION BASICA DR  LUIS FELIPE BORJA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,35,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-3.169250361,-79.82852783
7,07D01,EL ORO,EL GUABO,BARBONES (SUCRE),Ordinario,07H00635,UNIDAD EDUCATIVA PROVINCIA DE LOS RIOS,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,131,2027,1,2027,5,14591.3,2027,5,7640.0,0,0,0.0,ML_Mo,-3.190472567,-79.8526112
7,07D01,EL ORO,EL GUABO,LA IBERIA,Ordinario,07H00639,ESCUELA DE EDUCACIÓN BÁSICA GUADALUPE FERNANDEZ DE CASTRO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,70,2027,1,2027,3,8754.78,2027,3,4584.0,0,0,0.0,ML_Mo,-3.256583716,-79.86883343
7,07D01,EL ORO,EL GUABO,RIO BONITO,Ordinario,07H00657,UNIDAD EDUCATIVA DR CARLOS CORNEJO ORBE,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,44,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-3.105232478,-79.76523328
7,07D01,EL ORO,EL GUABO,RIO BONITO,Ordinario,07H00672,ESCUELA DE EDUCACIÓN BÁSICA PROF TULA PEREZ DE VALENCIA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,23,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-3.112777191,-79.77136752
7,07D01,EL ORO,EL GUABO,TENDALES (CAB. EN PUERTO TENDALES),Ordinario,07H00673,UNIDAD EDUCATIVA JAMBELI,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,66,2027,1,2027,3,8754.78,2027,3,4584.0,0,0,0.0,ML_Mo,-3.112499237,-79.88887193
7,07D05,EL ORO,HUAQUILLAS,UNION LOJANA,Ordinario,07H00733,ESCUELA DE EDUCACIÓN BÁSICA PRESIDENTE JAIME ROLDOS AGUILERA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,45,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-3.481092741,-80.2157766
7,07D01,EL ORO,PASAJE,BOLIVAR,Ordinario,07H00774,ESCUELA DE EDUCACION BASICA AMELIA TOBAR SUBIAGA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,43,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-3.324333368,-79.80247224
7,07D01,EL ORO,PASAJE,BOLIVAR,Ordinario,07H00776,UNIDAD EDUCATIVA JOHN  F KENNEDY,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,66,2027,1,2027,3,8754.78,2027,3,4584.0,0,0,0.0,ML_Mo,-3.326750462,-79.80083342
7,07D01,EL ORO,PASAJE,BOLIVAR,Ordinario,07H00787,UNIDAD EDUCATIVA PRIMERO DE NOVIEMBRE,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,41,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-3.333000457,-79.80875002
7,07D01,EL ORO,PASAJE,OCHOA LEON (MATRIZ),Ordinario,07H00815,UNIDAD EDUCATIVA ROGERIO ZAMORA PALACIOS,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,46,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-3.337444857,-79.81361113
7,07D01,EL ORO,PASAJE,OCHOA LEON (MATRIZ),Ordinario,07H00817,UNIDAD EDUCATIVA CIUDAD DE PASAJE,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,75,2027,1,2027,3,8754.78,2027,3,4584.0,2027,1,5748.0,ML_Mo_JE,-3.331889303,-79.80416671
7,07D01,EL ORO,PASAJE,OCHOA LEON (MATRIZ),Ordinario,07H00824,UNIDAD EDUCATIVA ABDON CALDERON GARAICOA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,74,2027,1,2027,3,8754.78,2027,3,4584.0,0,0,0.0,ML_Mo,-3.327922756,-79.8141385
7,07D01,EL ORO,PASAJE,TRES CERRITOS,Ordinario,07H00846,UNIDAD EDUCATIVA EVA ESPERANZA BATALLAS DE FALQUEZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,71,2027,1,2027,3,8754.78,2027,3,4584.0,2027,1,5748.0,ML_Mo_JE,-3.328222632,-79.78552779
7,07D01,EL ORO,PASAJE,OCHOA LEON (MATRIZ),Ordinario,07H00853,UNIDAD EDUCATIVA  JUAN MONTALVO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,39,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-3.33111148,-79.8061389
7,07D01,EL ORO,PASAJE,BUENAVISTA,Ordinario,07H00866,ESCUELA DE EDUCACIÓN BÁSICA MANUEL ISAAC ENCALADA ZUÑIGA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,76,2027,1,2027,3,8754.78,2027,3,4584.0,0,0,0.0,ML_Mo,-3.361722203,-79.84450003
7,07D01,EL ORO,PASAJE,BUENAVISTA,Ordinario,07H00870,ESCUELA DE EDUCACIÓN BÁSICA AURELIO PRIETO MUELAS,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,66,2027,1,2027,3,8754.78,2027,3,4584.0,2027,1,5748.0,ML_Mo_JE,-3.360333752,-79.84638894
7,07D01,EL ORO,PASAJE,LA PEAÑA,Ordinario,07H00880,UNIDAD EDUCATIVA OLIVA CARDENAS DE SANCHEZ,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,74,2027,1,2027,3,8754.78,2027,3,4584.0,2027,1,5748.0,ML_Mo_JE,-3.312889284,-79.85111115
7,07D01,EL ORO,PASAJE,PROGRESO,Ordinario,07H00886,UNIDAD EDUCATIVA  DR LUIS POVEDA ORELLANA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,32,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-3.291472694,-79.7589723
7,07D01,EL ORO,PASAJE,CAÑAQUEMADA,Ordinario,07H00918,ESCUELA DE EDUCACIÓN BÁSICA TEMISTOCLES ROMERO LUCIN,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,31,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-3.294861485,-79.81838893
7,07D04,EL ORO,PIÑAS,LA MATRIZ,Ordinario,07H00925,ESCUELA DE EDUCACIÓN BÁSICA TERESA MOLINA DE MUÑOZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,68,2027,1,2027,3,8754.78,2027,3,4584.0,0,0,0.0,ML_Mo,-3.681113217,-79.67794626
7,07D04,EL ORO,PIÑAS,LA MATRIZ,Ordinario,07H00943,ESCUELA DE EDUCACIÓN BÁSICA DR GONZALO ABAD GRIJALVA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,77,2027,1,2027,3,8754.78,2027,3,4584.0,2027,1,5748.0,ML_Mo_JE,-3.681914815,-79.68000033
7,07D04,EL ORO,PIÑAS,LA MATRIZ,Ordinario,07H00950,ESCUELA DE EDUCACIÓN BÁSICA DR FEDERICO GONZALEZ SUÁREZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,47,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-3.680669695,-79.68380775
7,07D04,EL ORO,PIÑAS,LA BOCANA,Ordinario,07H00971,ESCUELA DE EDUCACION BASICA DR. MIGUEL MORENO ORDOÑEZ,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,15,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-3.688553052,-79.90150276
7,07D04,EL ORO,PIÑAS,SARACAY,Ordinario,07H00991,UNIDAD EDUCATIVA JUAN JOSÉ LOAYZA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,31,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-3.646649727,-79.85958289
7,07D06,EL ORO,SANTA ROSA,SANTA ROSA,Ordinario,07H01035,ESCUELA DE EDUCACIÓN BÁSICA SIMÓN BOLÍVAR,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,48,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-3.455183217,-80.00541331
7,07D06,EL ORO,SANTA ROSA,SANTA ROSA,Ordinario,07H01036,UNIDAD EDUCATIVA DR ALFREDO PÉREZ GUERRERO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,75,2027,1,2027,3,8754.78,2027,3,4584.0,0,0,0.0,ML_Mo,-3.455864397,-79.96647861
7,07D06,EL ORO,SANTA ROSA,SANTA ROSA,Ordinario,07H01062,UNIDAD EDUCATIVA EUGENIO ESPEJO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,39,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-3.443431054,-79.9614111
7,07D06,EL ORO,SANTA ROSA,SANTA ROSA,Ordinario,07H01105,ESCUELA DE EDUCACIÓN BÁSICA GUILLERMINA UNDA DE GARCÍA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,35,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-3.447811108,-79.97098859
7,07D06,EL ORO,SANTA ROSA,BELLAVISTA,Ordinario,07H01125,UNIDAD EDUCATIVA ORIENTE ECUATORIANO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,38,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-3.501486306,-79.96736205
7,07D06,EL ORO,SANTA ROSA,LA AVANZADA,Ordinario,07H01141,UNIDAD EDUCATIVA 13 DE ABRIL,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,38,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,-3.534595134,-79.96148663
7,07D06,EL ORO,SANTA ROSA,VICTORIA,Ordinario,07H01166,UNIDAD EDUCATIVA JUAN MONTALVO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,33,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-3.395769559,-79.83880638
7,07D06,EL ORO,SANTA ROSA,VICTORIA,Ordinario,07H01169,UNIDAD EDUCATIVA ROSA DE LUXEMBURGO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,24,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,-3.370229849,-79.85774004
7,07D01,EL ORO,EL GUABO,TENDALES (CAB. EN PUERTO TENDALES),Ordinario,07H01493,UNIDAD EDUCATIVA GENERAL ELOY ALFARO DELGADO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,75,2027,1,2027,3,8754.78,2027,3,4584.0,0,0,0.0,ML_Mo,-3.126253438,-79.85266011
1,08D01,ESMERALDAS,ESMERALDAS,ESMERALDAS,Ordinario,08H00164,ESCUELA  DE EDUCACION BASICA JUAN MONTALVO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,116,2027,1,2027,6,17509.56,2027,6,9168.0,2027,1,5748.0,ML_Mo_JE,0.975509832,-79.65660409
1,08D01,ESMERALDAS,ESMERALDAS,CAMARONES (CAB. EN SAN VICENTE),Ordinario,08H00210,UNIDAD EDUCATIVA FRANKLIN TELLO MERCADO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,73,2027,1,2027,4,11673.04,2027,4,6112.0,2027,1,5748.0,ML_Mo_JE,0.991329704,-79.56515462
1,08D01,ESMERALDAS,ESMERALDAS,CORONEL CARLOS CONCHA TORRES (CAB. EN HUELE),Ordinario,08H00221,UNIDAD EDUCATIVA 10 DE SEPTIEMBRE,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,26,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,0.710885877,-79.68897426
1,08D01,ESMERALDAS,ESMERALDAS,CHINCA,Ordinario,08H00241,UNIDAD EDUCATIVA  DEL MILENIO CHINCA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,70,2027,1,2027,3,8754.78,2027,3,4584.0,2027,1,5748.0,ML_Mo_JE,0.738837824,-79.58217142
1,08D06,ESMERALDAS,RIOVERDE,MONTALVO (CAB EN HORQUETA),Ordinario,08H00276,UNIDAD EDUCATIVA  JUAN MONTALVO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,96,2027,1,2027,4,11673.04,2027,4,6112.0,2027,1,5748.0,ML_Mo_JE,1.047491972,-79.31412503
1,08D01,ESMERALDAS,ESMERALDAS,SAN MATEO,Ordinario,08H00309,ESCUELA DE EDUCACION BASICA DELFINA JIJON DE CONCHA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,37,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,0.867647582,-79.63082264
1,08D01,ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,Ordinario,08H00364,UNIDAD EDUCATIVA CARLOS CONCHA TORRES,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,125,2027,1,2027,5,14591.3,2027,5,7640.0,2027,1,5748.0,ML_Mo_JE,0.900699456,-79.70591416
